2010.10.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A",Purvis Young,,"Untitled, c. 1985–1999"
2010.10.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 29A",Purvis Young,,"Untitled, c. 1985–1999"
2010.10.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A",Purvis Young,,"Untitled, c. 1985–1999"
2010.10.6,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B",Purvis Young,,"Untitled, c. 1985–1999"
2010.10.7,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A",Purvis Young,,"Untitled, c. 1985–1999"
2010.11.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B","Paul Graham, British, born 1956",,"Man walking with blue bags, Augusta from the series American Night, 2002"
2010.12.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B",Mickalene Thomas,,"Lovely Six Foota, 2007"
2010.13.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47A",Alma Thomas,,"Late Night Reflections, 1972"
2010.14.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40A","Lynette Yiadom-Boakye
Born in London, England, 1977",,"Tambourine, 2010"
2010.15.1,,"Nasher Museum Building, Nasher Painting Storage Room, back wall screen",Jeff Sonhouse,,"Decompositioning, 2010"
2011.1.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 11B",Beverly McIver,,"Love Mom, 2011"
2011.2.1,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 42","Vicente Carducho (attributed). Italian,1570 - 1638, active in Spain 1585-1638",,"The Virgin Contemplating Instruments of the Passion, c. 1620–1630"
2011.7.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",,,"Flux, 2011"
2011.10.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Kathryn Andrews,,"Gift, 2011"
2011.11.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B",Pedro Lasch,,"Desplazamiento de la memoria (Memory Shift) from the Black Mirror Series, 2008"
2011.11.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 34",Pedro Lasch,,"Desplazamiento de la memoria (Memory Shift) from the Black Mirror Series, 2008"
2011.11.1.B,,"Nasher Museum Building, Nasher Works On Paper Storage Room, Cabinet 1, Shelf 5",Pedro Lasch,,"Desplazamiento de la memoria (Memory Shift) from the Black Mirror Series, 2008"
2011.12.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 36B",Oleg Kudryashov,,"Industrial Landscape (447), 1982"
2011.15.1,,"Nasher Museum Building, Nasher Painting Storage Room",Ai Weiwei,,"Marble Chair, 2008"
2011.18.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B","Burk Uzzle
Born in Raleigh, North Carolina, 1938",,"Orange Trailer, Arizona, 2006"
2011.18.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B","Burk Uzzle
Born in Raleigh, North Carolina, 1938",,"Tree with Refrigerator, Washington, 2006"
2011.18.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A","Burk Uzzle
Born in Raleigh, North Carolina, 1938",,"Black Barn, North Carolina, 2007"
2011.19.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 29A",Fred Fang Yu Wang,,"Luan Baby Phoenix, 1995"
2011.19.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 29A",Fred Fang Yu Wang,,"Bird Cry, n.d."
2011.19.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 29A",Fred Fang Yu Wang,,"Thunder and Rain, n.d."
2011.19.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 29A",Fred Fang Yu Wang,,"Good Fortune, n.d."
2011.19.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 29A",Fred Fang Yu Wang,,"Du Hu, n.d."
2011.21.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42A",Bruce W. Talamon,,"David Hammons, La Salle Studio, 1977"
2011.22.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47A","Vik Muniz
Born in São Paul, Brazil, 1961",,"Apollo and Diana, after Lucas Cranach (Pictures of Junk), 2006"
2011.23.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 38A","Kerry James Marshall
Born in Birmingham, Alabama, 1955",,"Portrait of the Artist & a Vacuum, 1981"
2012.1.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Burk Uzzle
Born in Raleigh, North Carolina, 1938",,"Sex Pit, Alabama, 2006 (printed 2011)"
2012.2.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42B","Anderson Johnson, American, 1915 - 1998",,"Untitled (Self-Portrait), c. 1984–1991"
2012.3.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A",Glenn Ligon,,"Study for Negro Sunshine II #11, 2011"
2012.4.1.A,,"Nasher Museum Building, Nasher Painting Storage Room","Radcliffe Bailey
Born in Bridgeton, New Jersey, 1968",,"Levitate, 2012"
2012.4.1.B,,"Nasher Museum Building, Nasher Painting Storage Room","Radcliffe Bailey
Born in Bridgeton, New Jersey, 1968",,"Levitate, 2012"
2012.4.1.C,,"Nasher Museum Building, Nasher Painting Storage Room","Radcliffe Bailey
Born in Bridgeton, New Jersey, 1968",,"Levitate, 2012"
2012.4.1.D,,"Nasher Museum Building, Nasher Painting Storage Room","Radcliffe Bailey
Born in Bridgeton, New Jersey, 1968",,"Levitate, 2012"
2012.4.1.E,,"Nasher Museum Building, Nasher Painting Storage Room","Radcliffe Bailey
Born in Bridgeton, New Jersey, 1968",,"Levitate, 2012"
2012.4.1.F,,"Nasher Museum Building, Nasher Painting Storage Room","Radcliffe Bailey
Born in Bridgeton, New Jersey, 1968",,"Levitate, 2012"
2012.4.1.G,,"Nasher Museum Building, Nasher Painting Storage Room","Radcliffe Bailey
Born in Bridgeton, New Jersey, 1968",,"Levitate, 2012"
2012.5.1,,"Nasher Museum Building, Nasher Painting Storage Room","Cy Twombly, Poem by Robert Edward Duncan, Published by Nicola Cernovich, Printed by Black Mountain Graphics Workshop",,"The Song of the Border-Guard, 1952"
2012.8.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 07A",Fahamu Pecou,,"Nunna My Heros: After Barkley Hendricks’ 'Icon for My Man Superman,' 1969, 2011"
2012.10.1.A,,"Nasher Museum Building, Nasher Painting Storage Room","Nicola Cernovich
Born in 1929 

Poem by Charles Olson
Born in Worcester, Massachusetts, 1910-1970

Printed by Black Mountain Graphics Workshop",,"Broadside No. 1 (containing the poem: ""This""), 1951 (distributed 1952)"
2012.10.1.B,,"Nasher Museum Building, Nasher Painting Storage Room","Nicola Cernovich
Born in 1929 

Poem by Charles Olson
Born in Worcester, Massachusetts, 1910-1970

Printed by Black Mountain Graphics Workshop",,"Broadside No. 1 (containing the poem: ""This""), 1951 (distributed 1952)"
2012.12.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 50A",Stacy Lynn Waddell,,"Awful Conflagration of the Steam Ship Lexington (after Nathaniel Currier), 1840/2011, 2011"
2012.13.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B","Tai Xiangzhou
Born in Yinchuan, China, 1968",,"Wintry Forest, 2009"
2012.14.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46A","Zanele Muholi
Born in Durban, South Africa, 1972",,"Katlego Mashiloane and Nosipho Lavuta, Ext. 2, Lakeside, Johannesburg, 2007"
2012.15.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 52B","Burk Uzzle
Born in Raleigh, North Carolina, 1938",,"Acid Park, 2009"
2012.16.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 13B","Pinaree Sanpitak
Born in Bangkok, Thailand, 1961",,"Cloud Garden, 2008"
2012.16.2,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 14","Pinaree Sanpitak
Born in Bangkok, Thailand, 1961",,"The Mirror, 2009"
2012.16.2.A,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 14","Pinaree Sanpitak
Born in Bangkok, Thailand, 1961",,"The Mirror, 2009"
2012.17.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B",,,"now's the time (amauta), 2009"
2012.18.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Mark Bradford
Born in Los Angeles, California, 1961",,"Untitled, 2012"
2012.18.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Mark Bradford
Born in Los Angeles, California, 1961",,"Untitled, 2012"
2012.18.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Mark Bradford
Born in Los Angeles, California, 1961",,"Untitled, 2012"
2012.18.1.C,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Mark Bradford
Born in Los Angeles, California, 1961",,"Untitled, 2012"
2012.18.1.D,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Mark Bradford
Born in Los Angeles, California, 1961",,"Untitled, 2012"
2012.18.1.E,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Mark Bradford
Born in Los Angeles, California, 1961",,"Untitled, 2012"
2012.18.1.F,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Mark Bradford
Born in Los Angeles, California, 1961",,"Untitled, 2012"
2012.19.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A","MJ Sharp
Born in Knoxville, Tennessee, 1960",,"Outside Amarillo, 2006 (printed 2012)"
2012.20.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B",,,"Mama, 2011"
2012.21.1,,"Nasher Museum Building, Nasher Painting Storage Room","Burk Uzzle
Born in Raleigh, North Carolina, 1938",,"Martin Luther King, 1968"
2012.22.1,,"Nasher Museum Building, Nasher Painting Storage Room","Irwin Kremen
Born in Chicago, Illinois, 1925",,"Wherever, 1967–68"
2013.1.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.C,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.D,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.E,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.F,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.G,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.H,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.I,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.J,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.K,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.L,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.1.1.M,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B","Wangechi Mutu
Born in Nairobi, Kenya, 1972",,"Family Tree, 2012"
2013.2.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46A","Mario Giacomelli
Born in Ancona, Italy, 1925-2000",,"Untitled (Landscape) from the series Paesaggi, 1964–1974"
2013.3.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 15B",,,"Portrait of an Artist, 18th century"
2013.3.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 15B",,,"Portrait of an Artist, 18th century"
2013.3.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 22B",,,"Portrait of an Artist, 18th century"
2013.6.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 50A","LaToya Ruby Frazier
Born in Braddock, Pennsylvania, 1982",,"Self Portrait In Gramps' Bedroom (227 Holland Avenue) from the series Notion of Family, 2009 (printed 2013)"
2013.7.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",,,"Untitled, Pinhole 1, 2005"
2013.8.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 24",Mel Kendrick,,"Large Poplar, 1984"
2013.8.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 24",Mel Kendrick,,"Large Poplar, 1984"
2013.9.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A","Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987",,"Jacqueline Kennedy I (Jackie I), 1966"
2013.9.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A","Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987",,"Marilyn Monroe, 1967"
2013.9.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B","Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987",,"Campbell’s Soup I (Tomato), 1968"
2013.9.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45A","Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987",,"Ladies and Gentlemen, 1975"
2013.9.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45A","Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987",,"Muhammad Ali, 1978"
2013.9.6,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45A","Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987",,"Joseph Beuys, 1980/83"
2013.10.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B","Gary Simmons
Born in New York, New York, 1964",,"High Life, 2013"
2013.13.1.D,,"Nasher Museum Building, Nasher Painting Storage Room","Deborah Grant
Born in Toronto, Canada, 1968",,"In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
2013.13.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 04A","Deborah Grant
Born in Toronto, Canada, 1968",,"In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
2013.13.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 04A","Deborah Grant
Born in Toronto, Canada, 1968",,"In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
2013.13.1.C,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 04A","Deborah Grant
Born in Toronto, Canada, 1968",,"In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
2013.13.1.D,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 04B","Deborah Grant
Born in Toronto, Canada, 1968",,"In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
2013.13.1.E,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 05A","Deborah Grant
Born in Toronto, Canada, 1968",,"In the Land of the Blind the Blue Eye Man is King from the series By the Skin of Our Teeth, 2007"
2013.16.1,,"Nasher Museum Building, Nasher Painting Storage Room",Orit Raff,,"Untitled from the series White, 1997–1999"
2013.17.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B",Susan Harbage Page,,"Recurrence, Venice, Italy, 2002"
2013.17.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B",Susan Harbage Page,,"Involuntary Memory III, Provence, France, 2002"
2013.20.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 60B","David Salle
Born in Norman, Oklahoma, 1952",,"The Monotonous Language, 1981"
2013.20.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42B","David Salle
Born in Norman, Oklahoma, 1952",,"The Monotonous Language, 1981"
2013.20.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42B","David Salle
Born in Norman, Oklahoma, 1952",,"The Monotonous Language, 1981"
2014.1.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 61B","Hassan Hajjaj
Born in Larache, Morocco, 1961",,"Nisrin, 2010/1431"
2014.2.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 02B",Silvia Heyden,,"Translucent, 2011"
2014.3.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46A","Carrie Mae Weems
Born in Portland, Oregon, 1953",,"I Looked and Looked to See What so Terrified You from the Louisiana Project, 2003"
2014.3.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46A","Carrie Mae Weems
Born in Portland, Oregon, 1953",,"I Looked and Looked to See What so Terrified You from the Louisiana Project, 2003"
2014.3.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46A","Carrie Mae Weems
Born in Portland, Oregon, 1953",,"I Looked and Looked to See What so Terrified You from the Louisiana Project, 2003"
2014.4.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Charles Gaines
Born in Charleston, South Carolina, 1944",,"Faces: Women, Face #2, Janay Montgomery, 1978"
2014.4.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Charles Gaines
Born in Charleston, South Carolina, 1944",,"Faces: Women, Face #2, Janay Montgomery, 1978"
2014.4.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Charles Gaines
Born in Charleston, South Carolina, 1944",,"Faces: Women, Face #2, Janay Montgomery, 1978"
2014.4.1.C,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Charles Gaines
Born in Charleston, South Carolina, 1944",,"Faces: Women, Face #2, Janay Montgomery, 1978"
2014.6.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A","Barkley L. Hendricks
Born in Philadelphia, Pennsylvania, 1945",,"Take All the Time You Need (Adrienne Hawkins), 1975"
2014.7.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A","Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987",,"Flowers, 1970"
2014.8.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42A",Susan Harbage Page,,"Argyle Sock, Brownsville, Texas from the U.S. - Mexico Border Project, 2007"
2014.8.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 38B",Susan Harbage Page,,"Homemade Flotation Device, Brownsville, Texas from the U.S. - Mexico Border Project, 2008"
2014.8.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42A",Susan Harbage Page,,"Trail with Black Plastic Bags, Santa Ana Wildlife Refuge, Texas from the U.S. - Mexico Border Project, 2007"
2014.12.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 13A","Odili Donald Odita
Born in Enugu, Nigeria, 1966",,"Over Here, Over There, 2001"
2014.13.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 61B",Luis Mallo,,"Laminas, No. 20, 1999"
2014.14.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 10B",Justin Matherly,,"untitled (r.f.l.t.p.k.s.m.3), 2013"
2014.15.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B","Ellen Lanyon
American, 1926 -2013",,"Horse and Riders, 1965"
2014.16.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B",John Cohen,,"Q'eros, 2005"
2014.17.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Sarah Walker,,"Mount Meru, 2012"
2014.18.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 51A",Robert Kushner,,"After the Dance, 1980"
2014.20.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Hugo Tillman,,"Mrs. Brown Warburton, 2004"
2014.22.1,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 19","Richard Kalina
Born in New York City, New York, 1946",,"Midnight Rider, 1972"
2014.23.1,,"Nasher Museum Building, Nasher Painting Storage Room",Burk Uzzle,,"White Water Nash, 2010"
2014.25.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Barthélémy Toguo,,"The New World Climax - Guantanamo Republic, 2011"
2014.25.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Barthélémy Toguo,,"The New World Climax - Colonisation Imperialism, 2011"
2014.25.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Barthélémy Toguo,,"The New World Climax - Illegal, 2011"
2014.26.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B",Paul Anthony Smith,,"Choppy, 2014"
2014.29.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46A",Jerry Uelsmann,,"Untitled, 1976"
2015.2.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 54B",John Newman,,"Untitled, 1988"
2015.3.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 16B",Ebony G. Patterson,,"...shortly after 8- beyond the bladez, 2014"
2015.4.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44B",Valerie Jaudon,,"East End, 1980"
2015.6.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 38A",Bill Bamberger,,"Quitting Time, Sanding Room, 1998"
2015.8.1,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 04",Raoul Hague,,"Peekamoose, 1976"
2015.8.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 04",Raoul Hague,,"Peekamoose, 1976"
2015.11.1,,"Nasher Museum Building, Nasher Painting Storage Room, crated",Jeffrey Gibson,,"I PUT A SPELL ON YOU, 2015"
2016.3.1,,"Nasher Museum Building, Nasher Painting Storage Room",Nick Cave,,"Soundsuit, 2015"
2016.4.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45A",Nina Chanel Abney,,"First and Last, 2012"
2016.6.1,,"Nasher Museum Building, Nasher Painting Storage Room",Al Held,,"Untitled, c. 1957"
2016.7.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 61B",Rev. Benjamin Franklin Perkins,,"Home of B. F. Perkins, 1992"
2016.11.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 26B",Claude Lawrence,,"Caribbean, 2002"
2016.11.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 26B",Claude Lawrence,,"Untitled, 2001"
2016.11.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42A",Claude Lawrence,,"Untitled, 1993"
2016.14.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 08B",David Benjamin Sherry,,"All Matterings of Mind Equal One Violet, 2011"
2016.15.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Mary Long,,"Ye'ii bicheii Navajo textile, c. 1970"
2016.16.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Navajo,,"Weaving, 20th century"
2016.16.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Navajo,,"Weaving, 20th century"
2016.16.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Navajo,,"Weaving, 19th century"
2016.16.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Navajo,,"Weaving, 20th century"
2016.16.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Navajo,,"Weaving, c. 1940"
2016.19.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.C,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.D,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.E,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.F,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.G,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.H,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.I,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.J,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.K,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.L,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.M,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.N,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.C,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.D,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.E,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.F,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.G,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.H,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
